"","pacient_10","pacient_11","pacient_5","pacient_6","pacient_4","pacient_1","pacient_2","pacient_3","pacient_7","pacient_9","pacient_8"
"FBXW9",1,464,6,347,133,35,111,70,70,1002,174
"FCAMR",0,392,0,7,40,0,155,136,66,661,0
"FCAR",0,389,128,0,86,0,122,105,0,582,131
"FCER1A",0,524,0,0,44,0,0,4,36,0,11
"FCER1G",3,354,1212,403,6779,10866,4503,6362,2043,0,1513
"FCER2",87,618,3,0,24,0,179,125,1,0,0
"FCF1",0,489,66,89,114,0,80,78,22,0,21
"FCGBP",0,318,314,0,28,0,8,15,0,637,0
"FCGR1A",0,820,20,0,853,642,117,304,82,961,0
"FCGR2A",2,391,316,232,462,488,158,369,171,0,34
"FCGR2B",0,393,35,30,0,87,31,54,0,0,0
"FCGR2B_FCGR2C",1,1117,2052,871,1092,6226,302,1456,6695,676,3375
"FCGR3A_FCGR3B",3,1689,828,2735,41247,1200,1163,3873,510,373,264
"FCGRT",8,768,1967,1115,8042,8135,1800,5827,8920,1259,1787
"FCHO1",0,1,264,165,819,139,1352,1135,766,0,335
"FCHO2",0,735,251,772,1310,402,1047,1668,110,1,374
"FCHSD1",1273,482,254,455,314,86,471,510,83,0,0
"FCHSD2",2755,72,469,964,4265,202,2569,4574,354,0,214
"FCMR",0,442,384,126,1145,561,3502,2793,305,0,97
"FCN1",1,1033,186,134,546,676,299,1778,591,120,102
"FCN2",0,926,0,0,0,0,0,5,0,0,61
"FCN3",0,529,0,10,0,0,4,6,0,0,0
"FCRL1",0,525,91,19,136,222,615,660,113,0,0
"FCRL2",6,871,0,32,261,223,493,1052,59,0,1
"FCRL3",0,478,87,29,5813,724,1537,1009,246,0,56
"FCRL4",1630,0,35,0,2,0,52,245,0,0,0
"FCRL5",0,746,262,9,2631,68,679,2175,70,344,102
"FCRL6",0,652,62,37,269,401,69,198,437,329,0
"FCRLA",0,802,62,0,576,82,258,433,59,0,0
"FCRLB",235,772,94,116,26,97,53,54,87,0,1
"FCSK",0,312,0,0,48,68,66,50,111,0,0
"FDCSP",0,110,0,0,218,300,12959,4972,1370,0,0
"FDFT1",1766,745,1368,1036,1262,1569,2164,2362,2412,677,1969
"FDPS",0,102,326,239,169,150,149,122,66,0,0
"FDX1",1307,688,0,116,101,227,179,164,66,0,349
"FDX2",0,380,184,294,332,47,240,184,63,598,111
"FDXACB1",0,223,0,22,0,69,95,96,0,0,0
"FDXR",1,1,0,294,253,78,83,62,69,0,1
"FECH",0,1,1,134,65,107,73,207,0,0,48
"FEM1A",1,338,0,47,0,125,78,53,41,471,99
"FEM1B",1,560,156,560,732,1,730,707,0,0,166
"FEM1C",2,415,294,419,659,500,309,758,440,0,286
"FEN1",0,278,416,212,49,122,187,113,61,0,203
"FER",0,287,99,148,41,0,4,36,0,0,0
"FER1L5",0,0,0,0,0,0,3,9,156,0,0
"FER1L6",0,652,0,23,25,0,0,0,0,1448,0
"FERD3L",0,260,114,0,0,0,0,0,56,0,0
"FERMT1",0,19,1376,685,0,0,0,0,28,0,266
"FERMT2",0,442,295,146,181,99,173,400,0,525,96
"FERMT3",2,1188,847,600,5187,26187,3954,4348,22144,4291,5768
"FES",0,503,37,162,455,247,227,391,213,0,203
"FETUB",0,729,0,47,59,0,0,0,108,569,0
"FEV",0,163,17,0,0,0,0,0,0,0,0
"FEZ1",3,1,1311,813,945,69,96,149,55,0,1
"FEZ2",1,490,475,574,816,933,866,1391,390,438,765
"FEZF1",0,606,0,26,80,0,0,1,32,0,0
"FEZF2",0,246,0,0,0,0,0,0,0,0,0
"FFAR1",2098,632,89,0,43,38,4,24,0,1102,0
"FFAR2",0,442,0,64,158,0,17,2,28,0,93
"FFAR3",0,249,107,0,137,28,44,13,29,678,0
"FFAR4",0,816,0,0,0,68,6,18,0,744,0
"FGA",0,413,0,0,17,0,4,0,0,602,0
"FGB",2,748,0,9,0,0,0,0,15,0,0
"FGD1",0,707,413,232,36,0,12,58,0,596,232
"FGD2",0,323,117,149,2407,964,1090,2062,587,1274,519
"FGD3",2294,676,2019,349,1380,14169,1794,1750,14949,2965,6169
"FGD4",2,580,716,606,612,479,103,656,562,958,1351
"FGD5",1,517,578,199,307,392,241,489,123,0,607
"FGD6",3,682,1346,700,655,1025,405,586,975,0,1509
"FGF1",0,796,0,225,0,73,1,14,77,1,0
"FGF10",0,39,0,23,85,0,0,82,0,0,0
"FGF11",0,299,172,87,0,0,52,48,1,0,136
"FGF12",0,498,0,0,0,0,4,4,0,0,0
"FGF13",0,372,62,0,0,38,11,40,0,0,0
"FGF14",0,508,0,0,10,0,2,10,59,0,0
"FGF16",0,0,0,0,90,0,0,0,0,0,69
"FGF17",0,438,0,3,7,0,4,10,0,1314,0
"FGF18",2756,354,0,38,90,0,3,6,0,481,0
"FGF19",0,631,0,0,50,0,1,0,0,1038,0
"FGF2",1,682,0,111,149,0,227,236,0,176,0
"FGF20",0,607,0,0,0,0,0,0,60,0,0
"FGF21",0,256,101,0,0,29,0,0,0,288,0
"FGF22",0,307,0,1,0,0,0,16,0,0,0
"FGF23",0,232,0,0,0,0,0,19,0,672,17
"FGF3",0,618,0,0,36,0,0,0,92,0,0
"FGF4",0,714,0,0,0,0,0,0,0,825,0
"FGF5",0,636,242,19,0,0,3,0,0,0,0
"FGF6",1242,144,80,0,0,0,0,0,67,577,80
"FGF7",0,497,65,119,432,106,182,317,128,423,1
"FGF8",0,829,0,0,12,0,0,0,0,0,0
"FGF9",0,522,0,28,15,0,2,50,122,0,0
"FGFBP1",2,249,2226,4519,62,0,0,0,67,8,917
"FGFBP2",0,446,236,0,38,173,7,73,924,636,0
"FGFBP3",0,357,0,48,51,0,74,28,0,482,58
"FGFR1",0,122,311,359,223,365,809,860,419,690,244
"FGFR1OP",0,506,1,183,318,1,384,335,82,296,0
"FGFR1OP2",0,201,0,1377,1529,200,1571,1685,197,0,0
"FGFR2",1,678,485,124,74,0,164,52,37,0,193
"FGFR3",1,335,139,1827,65,0,2,21,0,1346,613
"FGFR4",0,169,0,0,75,0,0,4,37,713,0
"FGFRL1",1,355,0,175,104,0,82,163,0,0,0
"FGG",0,0,32,0,54,0,0,0,0,0,0
"FGGY",0,439,0,42,52,69,87,72,0,588,0
"FGL1",0,253,0,0,0,0,0,0,46,0,0
"FGL2",1,230,104,394,3771,829,1328,3196,75,566,1
"FGR",6,0,69,148,681,1315,356,399,1412,577,821
"FH",1,271,279,861,481,212,508,657,204,0,304
"FHAD1",0,341,0,0,0,0,34,10,77,0,0
"FHDC1",0,736,164,953,167,0,23,78,0,1004,0
"FHIT",0,255,0,21,74,0,34,39,0,0,0
"FHL1",1,558,41,334,90,88,77,363,0,649,0
"FHL2",1,649,1208,1071,631,0,103,222,0,615,438
"FHL3",1,268,61,259,368,279,273,224,237,0,313
"FHL5",0,286,0,43,40,70,12,81,0,599,0
"FHOD1",0,2,149,89,256,222,91,149,206,0,154
"FHOD3",0,670,88,488,112,0,13,25,20,959,0
"FIBCD1",297,678,0,0,0,0,0,0,0,292,0
"FIBIN",0,368,573,162,109,72,37,160,48,573,214
"FIBP",1,43,310,512,420,279,533,579,598,0,264
"FICD",1233,488,86,17,100,127,156,175,0,0,106
"FIG4",1,26,87,267,573,1152,614,804,1103,0,283
"FIGLA",0,444,0,0,48,0,0,11,41,689,0
"FIGN",0,691,0,50,30,0,16,62,0,1052,0
"FIGNL1",0,26,139,197,324,47,438,119,0,0,224
"FIGNL2",0,322,1,0,43,75,29,34,0,0,0
"FILIP1",0,243,0,13,40,0,18,13,0,328,0
"FILIP1L",0,917,1080,343,662,782,467,583,462,0,1590
"FIP1L1",0,684,93,171,159,0,205,210,0,735,0
"FIS1",1,614,693,784,431,79,499,552,141,1205,97
"FITM1",0,455,0,0,0,0,6,20,0,976,0
"FITM2",1,223,2,34,25,30,55,42,125,523,0
"FIZ1",0,209,129,98,121,0,51,27,45,0,92
"FJX1",3,860,629,502,125,0,85,89,0,0,102
"FKBP10",1,607,1581,1634,914,75,405,593,410,371,857
"FKBP11",0,11,951,713,755,832,587,2936,1189,0,1337
"FKBP14",1,483,817,163,168,492,149,329,779,1747,1386
"FKBP15",1,3,0,386,831,186,741,769,174,345,58
"FKBP1A",3,2197,3742,2961,2807,2428,3648,4059,1324,2068,1796
"FKBP1B",1,638,0,257,63,0,34,65,143,861,109
"FKBP2",4242,42,1840,805,738,2319,444,964,2158,934,2119
"FKBP3",0,502,40,237,213,0,115,98,0,0,0
"FKBP4",2,1040,901,2009,598,168,603,716,299,701,270
"FKBP5",2506,266,2183,1898,2993,6589,8296,3872,7471,0,20744
"FKBP6",9,162,143,0,0,5,0,0,0,0,0
"FKBP7",1,510,0,158,42,0,74,118,72,378,0
"FKBP8",7,979,1283,1804,2126,881,2715,2764,962,1311,735
"FKBP9",13,6,3596,1741,457,354,287,784,99,0,1085
"FKBPL",0,982,0,40,83,0,45,80,67,0,0
"FKRP",225,896,365,257,671,85,406,339,56,0,94
"FKTN",0,549,444,70,222,72,215,302,37,1335,117
"FLACC1",0,33,0,52,162,76,35,91,0,0,33
"FLAD1",0,1059,163,407,515,344,654,517,195,340,207
"FLCN",2,618,209,324,645,436,655,574,119,0,127
"FLG",1466,118,436,446,32,0,0,0,0,0,0
"FLG2",0,753,152,0,55,0,2,0,35,0,0
"FLI1",1,536,0,271,1436,337,1085,1431,150,0,114
"FLII",2,899,1835,2111,2399,4001,3773,4041,4049,0,2639
"FLJ44635",0,782,171,175,348,0,88,174,0,604,0
"FLNA",3356,918,8170,4472,2360,11964,3137,5536,11413,700,13960
"FLNB",2,548,5326,6929,1380,1351,673,2087,2034,340,12060
"FLNC",0,3,0,68,0,55,12,67,0,193,0
"FLOT1",1,4,176,587,1165,461,962,1263,237,1,30
"FLOT2",32,966,2141,1604,1859,1233,3187,3538,1710,1,2034
"FLRT1",1,424,0,0,44,0,0,0,0,0,0
"FLRT2",5,914,1221,516,159,0,273,1062,116,669,238
"FLRT3",0,457,181,135,56,0,0,0,0,658,0
"FLT1",0,314,165,342,125,96,231,191,0,595,84
"FLT3",0,978,191,25,172,0,78,832,104,297,90
"FLT3LG",2635,676,221,326,828,593,1137,1796,529,1,199
"FLT4",0,1146,337,421,341,131,296,756,373,0,235
"FLVCR1",9,101,151,412,980,143,570,770,913,0,562
"FLVCR2",0,0,0,16,182,73,128,107,0,0,0
"FLYWCH1",352,23,626,516,532,269,419,550,635,0,1142
"FLYWCH2",1,912,214,113,223,86,245,306,174,642,0
"FMC1",1,758,322,652,483,271,660,749,27,283,356
"FMC1-LUC7L2",0,0,157,0,76,0,8,5,0,114,0
"FMN1",1,239,318,395,990,1525,875,650,671,1,5130
"FMN2",1,0,128,0,34,0,0,6,40,1,0
"FMNL1",0,0,290,287,1634,403,1662,1837,246,0,3
"FMNL2",0,12,728,440,863,447,394,734,500,0,1803
"FMNL3",1217,470,1557,1187,1451,2938,2036,2742,2561,1327,2583
"FMO1",0,517,0,0,164,85,91,46,199,0,103
"FMO2",0,825,0,0,252,206,321,836,0,329,102
"FMO3",0,861,115,110,282,0,73,417,101,172,0
"FMO4",1,14,0,21,64,0,76,69,0,379,47
"FMO5",1,32,0,21,103,152,16,64,0,0,0
"FMOD",1,723,633,456,365,318,315,540,143,1422,8
"FMR1",0,978,399,842,1298,545,1593,1605,373,0,732
"FMR1NB",0,618,76,0,13,0,5,6,9,993,75
"FN1",2313,652,2491,6332,3196,877,2749,1784,472,825,2700
"FN3K",0,506,0,0,88,51,26,48,25,0,185
"FN3KRP",2,673,127,211,452,253,231,447,138,275,159
"FNBP1",3,1031,295,1059,5109,460,5211,5858,284,401,256
"FNBP1L",1,627,160,474,252,103,113,410,189,1,34
"FNBP4",0,58,553,980,882,307,1448,1679,154,820,956
"FNDC1",0,776,524,391,201,23,84,121,0,658,0
"FNDC10",0,879,0,36,75,81,16,28,100,0,0
"FNDC11",1569,535,124,0,26,73,6,4,0,0,0
"FNDC3A",2,504,2306,1419,2552,5535,2039,3913,5248,1813,5172
"FNDC3B",2657,17,5072,3026,3847,1699,1458,3339,2074,0,1790
"FNDC4",0,800,0,68,0,0,3,16,0,689,0
"FNDC5",0,311,81,0,35,0,3,6,64,0,0
"FNDC7",0,333,0,0,78,0,0,12,76,0,0
"FNDC8",0,392,0,0,41,0,0,0,0,0,69
"FNDC9",0,694,84,0,29,0,0,17,0,585,0
"FNIP1",2,747,572,804,1599,1053,833,1387,741,705,790
"FNIP2",1,738,827,764,805,744,1350,1746,857,1014,717
"FNTA",3,681,2,276,575,150,671,641,60,0,0
"FNTB",0,738,481,292,401,703,300,438,806,0,652
"FOCAD",2436,671,323,727,799,638,743,1012,479,1753,1140
"FOLH1",1,0,70,17,0,0,12,25,0,0,0
"FOLH1_FOLH1B",1,1191,0,110,24,0,35,31,0,474,112
"FOLR1",30,403,0,2,45,69,0,0,63,0,0
"FOLR2",0,359,1340,226,2894,3856,209,3028,6815,0,1293
"FOLR3",3,43,7,17,96,0,0,0,19,599,0
"FOPNL",1,238,467,301,570,367,392,352,145,0,355
"FOS",0,344,1020,141,553,222,14,817,95,321,151
"FOSB",2885,650,16411,323,3769,1311,30,9474,400,0,3487
"FOSL1",1062,1174,3206,3822,133,76,50,47,59,353,533
"FOSL2",334,517,9831,3854,2581,7916,1278,1787,9650,639,15615
"FOXA1",94,666,247,95,40,78,0,4,66,1620,0
"FOXA2",0,687,0,20,0,0,0,0,0,1471,0
"FOXA3",0,286,0,0,61,26,0,11,134,962,0
"FOXB1",0,421,0,0,94,0,265,10,0,479,0
"FOXB2",0,893,107,19,0,0,6,2,0,1358,0
"FOXC1",2278,804,345,723,68,41,40,125,96,0,211
"FOXC2",0,758,66,70,1,0,4,108,0,718,109
"FOXD1",0,494,67,206,0,34,13,15,0,1159,87
"FOXD2",0,760,63,26,74,0,13,34,0,956,96
"FOXD3",0,701,242,0,124,0,1,8,75,0,120
"FOXD4",1,5472,145,52,143,120,95,178,70,2346,117
"FOXD4_Family",0,5931,89,29,123,334,26,221,264,1900,0
"FOXD4L1",1319,5745,0,63,196,125,41,364,39,2569,1
"FOXD4L3",0,3294,37,231,32,0,25,228,0,1257,249
"FOXD4L6",0,468,0,24,48,0,2,84,35,352,0
"FOXE1",0,812,282,339,0,0,0,0,0,0,0
"FOXE3",0,649,0,0,0,0,0,1,0,1444,0
"FOXF1",0,451,0,89,50,0,57,95,0,1361,0
"FOXF2",1,407,137,141,28,0,20,50,0,182,0
"FOXG1",2,742,143,0,0,0,29,61,0,1027,0
"FOXH1",0,797,0,0,27,0,0,0,22,610,36
"FOXI1",0,673,1,0,0,0,0,0,0,1789,0
"FOXI2",0,109,0,20,82,0,0,0,0,0,0
"FOXI3",0,937,74,0,11,0,0,0,25,0,0
"FOXJ1",0,23,124,20,63,0,0,0,0,0,0
"FOXJ2",1011,832,79,464,425,69,526,481,54,0,97
"FOXJ3",1066,620,362,827,1445,429,1516,1855,413,1,1486
"FOXK1",1308,849,3063,1395,1205,3254,1110,1403,4303,841,2954
"FOXK2",2,33,563,1483,1066,487,899,1251,162,0,546
"FOXL1",0,386,130,74,31,0,4,1,0,6,0
"FOXL2",0,419,0,13,116,0,0,0,121,0,0
"FOXL2NB",2074,714,63,0,0,0,2,0,0,632,107
"FOXL3",2492,614,59,30,0,69,0,0,0,0,0
"FOXM1",51,930,118,1638,627,32,515,348,112,1207,255
"FOXN1",0,1029,154,207,0,66,0,3,59,559,0
"FOXN2",0,310,128,137,374,53,357,505,178,0,130
"FOXN3",1310,1052,479,673,1125,330,1348,1666,60,1028,227
"FOXN4",0,746,137,13,18,0,0,0,0,643,0
"FOXO1",1,802,806,433,642,360,664,1031,583,586,1097
"FOXO3",4,871,1427,1340,473,821,493,1160,778,5,1072
"FOXO3B",0,0,0,96,24,276,72,95,160,0,304
"FOXO4",1334,773,0,137,190,36,241,152,56,517,35
"FOXO6",822,856,152,16,0,0,4,13,0,662,0
"FOXP1",587,511,174,1068,638,0,560,840,0,0,0
"FOXP2",2533,794,2,88,71,0,149,98,76,656,274
"FOXP3",2710,958,0,220,263,125,324,687,0,0,88
"FOXP4",0,598,578,357,598,69,609,483,369,760,381
"FOXQ1",2,837,238,463,81,0,14,21,0,2688,72
"FOXR1",0,600,0,0,1,0,0,0,0,0,0
"FOXR2",0,892,0,0,42,39,5,0,0,334,0
"FOXRED1",0,626,357,320,100,605,401,617,1952,0,1177
"FOXRED2",0,496,226,32,122,288,78,138,297,1077,468
"FOXS1",0,580,0,54,139,0,58,28,72,0,0
"FPGS",28,609,180,473,518,665,1008,1148,862,0,626
"FPGT",0,769,228,211,606,76,412,473,197,0,0
"FPGT_FPGT-TNNI3K",1,721,121,236,114,1,372,541,78,0,377
"FPR1",1,763,70,103,1096,485,1550,690,30,310,16
"FPR2",0,312,143,17,97,491,380,190,184,326,0
"FPR3",0,676,840,245,696,247,486,1567,34,347,959
"FRA10AC1",6,697,215,165,348,0,496,416,60,534,8
"FRAS1",0,50,327,49,0,103,31,20,170,332,106
"FRAT1",0,621,93,65,97,65,55,115,64,36,0
"FRAT2",0,525,105,169,220,125,311,341,91,518,78
"FREM1",0,1227,0,17,129,90,2,108,69,0,47
"FREM2",570,701,0,0,0,0,13,2,0,0,0
"FREM3",0,826,0,0,52,0,0,0,0,1536,0
"FRG1",0,36,348,918,1319,541,1575,1622,308,0,47
"FRG2_Family",4,1262,0,21,55,0,0,0,0,413,0
"FRG2C",0,0,173,31,54,0,0,0,25,0,0
"FRK",1,970,162,126,202,0,14,46,69,1122,372
"FRMD1",401,0,62,49,8,0,0,0,19,2,49
"FRMD3",902,599,141,0,120,112,49,119,63,0,0
"FRMD4A",915,996,129,181,428,702,261,593,457,0,393
"FRMD4B",0,6,611,172,176,1536,196,288,789,0,115
"FRMD5",0,0,39,105,0,0,0,13,0,0,0
"FRMD6",1,401,1469,794,297,191,90,164,251,0,758
"FRMD7",0,593,23,30,17,0,0,1,0,0,0
"FRMD8",0,431,711,463,619,99,666,585,0,1,219
"FRMPD1",0,0,0,0,0,0,0,5,1,0,0
"FRMPD2",0,0,0,0,117,0,0,0,0,0,0
"FRMPD3",2382,829,159,37,211,79,56,88,415,0,0
"FRMPD4",1,0,236,25,59,0,0,0,0,0,0
"FRRS1",0,363,373,308,144,246,131,188,326,342,577
"FRRS1L",5,522,15,0,54,0,0,2,2,605,0
"FRS2",0,662,458,439,307,279,250,380,269,689,262
"FRS3",0,679,14,78,129,359,110,266,666,671,381
"FRY",0,517,0,124,260,153,513,334,0,1300,64
"FRYL",0,611,0,222,409,81,648,789,67,1364,58
"FRZB",0,627,0,0,48,0,2,5,39,1141,0
"FSBP",0,1,0,6,144,0,98,43,0,621,0
"FSCB",0,1261,0,9,23,0,0,0,63,301,65
"FSCN1",7,144,4777,10078,570,142,1740,4132,94,0,376
"FSCN2",0,24,0,27,0,0,5,4,0,0,0
"FSCN3",0,728,0,7,22,0,13,14,0,0,0
"FSD1",0,577,0,4,51,0,94,28,94,1017,0
"FSD1L",0,32,4,155,333,0,142,171,72,0,95
"FSD2",0,666,0,0,66,0,0,4,0,0,130
"FSHB",0,799,0,0,104,0,0,0,38,0,0
"FSHR",0,1263,0,0,98,0,0,3,0,0,0
"FSIP1",0,1,199,67,71,0,25,54,1,0,0
"FSIP2",2502,714,0,31,64,0,13,22,0,595,0
"FST",0,251,1031,2256,25,0,38,52,0,0,663
"FSTL1",1,900,1076,1789,1947,255,963,2129,203,27,730
"FSTL3",0,738,85,435,150,39,53,154,195,689,696
"FSTL4",0,0,0,0,86,0,0,0,68,0,1
"FSTL5",0,706,0,0,11,0,0,0,28,619,0
"FTCD",0,619,0,56,106,37,5,8,72,620,0
"FTCD-AS1",0,264,0,0,0,0,0,0,0,17,0
"FTCDNL1",1993,746,0,27,339,509,169,290,431,494,85
"FTH1",2,766,489,551,2373,967,3192,3107,219,0,66
"FTHL17",0,1428,0,0,17,0,2,0,0,262,0
"FTHL18",0,606,0,0,68,0,0,0,0,0,0
"FTL_FTMT",1412,2500,31101,8884,84921,212209,57653,90784,115847,1088,42999
"FTMT",1211,631,9,0,116,0,0,0,0,0,0
"FTO",0,289,789,216,383,79,257,315,150,0,93
"FTSJ1",1457,897,1627,1897,1616,160,1078,1061,168,1955,396
"FTSJ3",0,481,0,41,62,0,9,12,169,1044,0
"FUBP1",2077,1112,353,1254,3244,253,3488,3240,459,718,720
"FUBP3",1,908,68,395,391,82,439,458,126,0,216
"FUCA1",1,635,403,91,1713,1465,8313,8987,565,393,233
"FUCA2",7,568,1351,1759,2587,870,2039,2323,271,669,385
"FUNDC1",0,5,269,113,276,85,198,204,0,0,0
"FUNDC2",0,940,0,7,129,0,15,32,26,0,0
"FUOM",1400,17,568,139,255,2827,575,792,2736,0,1185
"FURIN",1,497,1150,1982,1156,409,3656,1294,387,1415,218
"FUS",6,546,548,2164,3345,1764,4941,5053,475,0,724
"FUT1",0,293,293,44,0,0,0,12,1,1051,28
"FUT10",0,413,131,50,119,241,107,152,87,0,170
"FUT11",1,568,330,606,815,0,946,1043,285,866,1
"FUT2",0,594,60,390,0,0,0,8,33,337,9
"FUT3",316,520,0,325,163,0,0,2,4,0,7
"FUT4",1,865,367,266,1369,1370,985,1053,728,0,781
"FUT5",0,0,64,38,28,0,0,0,0,0,0
"FUT6",0,574,0,1,33,0,0,0,0,565,100
"FUT7",674,1053,120,27,1052,55,173,399,279,1225,117
"FUT8",1,1105,436,515,722,248,1188,1499,519,0,416
"FUT9",0,355,67,26,62,0,0,0,0,0,0
"FUZ",2362,666,0,34,107,383,73,161,634,1245,5
"FXN",1288,769,0,1,77,36,83,151,72,731,151
"FXR1",0,572,217,199,394,39,234,308,33,0,188
"FXR2",0,0,305,189,179,94,240,309,0,0,176
"FXYD1",0,0,192,56,118,103,35,281,0,0,0
"FXYD2",2579,733,0,10,42,0,7,71,0,0,0
"FXYD2_FXYD6-FXYD2",0,0,0,15,168,81,68,293,143,2,0
"FXYD3",0,2,212,943,0,0,0,4,0,0,248
"FXYD4",2618,0,0,0,18,0,0,0,81,328,233
"FXYD5",4,516,423,2271,982,416,3770,3419,192,1856,752
"FXYD6",0,552,130,34,435,148,260,615,265,0,0
"FXYD7",2,31,60,20,39,0,71,42,34,14,0
"FYB1",2,770,2374,1311,9302,13689,13204,11196,15199,1083,10334
"FYB2",2628,805,105,0,15,0,0,0,0,691,0
"FYCO1",1064,532,132,847,1183,63,884,887,191,644,107
"FYN",1,743,2141,835,5776,4836,9066,6732,3717,0,1111
"FYTTD1",910,1110,2791,6633,5342,617,2347,2585,517,631,733
"FZD1",0,1048,595,380,722,82,147,183,101,1406,194
"FZD10",0,597,59,224,36,0,12,12,0,656,18
"FZD2",0,425,82,0,81,347,7,39,120,0,0
"FZD3",2,2,127,165,126,0,78,334,69,0,53
"FZD4",3758,682,544,323,561,1078,315,1161,1202,574,1665
"FZD5",1185,531,71,254,830,74,72,137,68,0,125
"FZD6",1,574,1507,349,36,338,80,197,413,862,592
"FZD7",1,730,48,136,191,0,67,164,90,0,1
"FZD8",2,1114,227,14,212,83,27,236,210,133,47
"FZD9",0,508,98,11,35,39,6,0,174,590,18
"FZR1",0,646,285,504,329,791,568,671,774,1,928
"G0S2",2,836,425,2130,887,64,2159,1734,232,6,86
"G2E3",0,791,344,466,600,186,696,652,173,633,213
"G3BP1",2163,963,532,1566,1502,1204,2422,1931,247,1819,298
"G3BP2",1,641,477,1751,2113,556,2516,2069,621,0,621
"G6PC",1,541,0,0,0,0,0,0,1,1413,0
"G6PC2",0,497,0,0,0,0,0,0,0,0,0
"G6PC3",0,0,264,54,156,289,166,164,55,0,160
"G6PD",0,414,474,250,161,1419,385,388,594,0,1244
"GAA",5420,651,942,492,2283,2790,698,803,2771,1,1244
"GAB1",0,549,306,152,184,133,90,234,0,637,104
"GAB2",0,450,250,286,726,165,292,434,0,884,0
"GAB3",0,886,298,127,1216,152,872,1351,736,163,893
"GAB4",1,1347,77,0,1,0,6,4,0,0,0
"GABARAP",6139,1523,6938,4251,8524,11545,8428,10889,9477,2097,7092
"GABARAPL1",4,28,326,181,678,608,492,989,387,1,804
"GABARAPL2",8,554,911,771,1077,353,2650,3248,159,197,609
"GABBR1",496,546,160,700,509,109,192,477,385,679,359
"GABBR2",1,554,136,7,7,0,0,0,54,0,0
"GABPA",1,2293,195,1229,1571,153,1615,1659,304,1,116
"GABPB1",1,984,75,597,632,58,980,1094,0,631,55
"GABPB2",0,1194,79,419,1328,196,1071,1134,84,361,468
"GABRA1",699,39,249,0,0,0,0,0,0,0,0
"GABRA2",0,26,0,0,0,0,0,9,0,0,0
"GABRA3",0,0,76,30,0,0,0,0,0,0,0
"GABRA4",1,776,0,11,163,0,1,8,281,0,0
"GABRA5",2631,1427,4,24,7,0,2,5,0,0,5
"GABRA6",2341,1019,0,0,0,0,0,0,0,622,103
"GABRB1",79,281,105,7,16,0,0,0,5,207,31
"GABRB2",1,380,0,0,130,0,0,4,0,0,0
"GABRB3",0,577,0,0,34,61,0,14,0,467,0
"GABRD",0,33,138,30,83,0,3,4,0,0,0
"GABRE",0,581,0,456,126,0,20,52,0,0,152
"GABRG1",0,828,0,0,0,46,0,0,0,570,113
"GABRG2",1,765,0,0,0,0,0,0,0,0,0
"GABRG3",0,936,0,0,39,0,26,4,30,0,0
"GABRP",2033,23,0,22,0,0,0,0,0,3,86
"GABRQ",0,580,1,14,9,0,0,0,0,0,1
"GABRR1",2862,1057,65,0,0,0,0,0,14,726,0
"GABRR2",0,6,0,0,54,0,22,105,156,0,0
"GABRR3",2699,593,67,0,1,0,0,0,58,278,0
"GAD1",0,0,0,18,18,0,0,16,3,0,0
"GAD2",0,0,0,0,0,0,0,0,0,38,29
"GADD45A",122,617,3170,1569,1268,632,441,960,1021,687,4085
"GADD45B",2473,694,4731,1412,4477,7690,1590,5275,14731,1522,8078
"GADD45G",0,603,72,0,303,400,599,225,413,1950,384
"GADD45GIP1",0,900,49,111,261,56,84,62,0,448,0
"GADL1",0,11,12,0,46,90,3,1,64,0,0
"gag",0,0,0,0,3,0,6,0,0,0,0
"GAGE_Family",0,73,0,0,0,0,0,0,0,0,0
"GAGE_Family_2",1180,28751,261,5,242,0,43,39,130,5506,9
"GAGE1",0,679,68,0,55,0,0,4,0,0,53
"GAGE10",0,629,46,3,1,95,16,7,0,29,0
"GAK",1,843,935,1030,2226,1036,2555,2842,1623,954,852
"GAL",0,1123,132,14,25,72,1,2,55,2,217
"GAL3ST1",1972,673,0,35,91,0,4,8,0,45,0
"GAL3ST2",0,0,151,17,21,0,15,2,125,0,0
"GAL3ST3",0,765,0,24,138,0,2,0,0,0,0
"GAL3ST4",1943,1089,286,192,1416,285,73,200,15,928,169
"GALC",0,595,239,81,697,330,605,689,74,0,1
"GALE",2,504,186,332,295,250,191,299,243,260,456
"GALK1",1812,650,246,223,183,215,105,202,66,0,54
"GALK2",1,742,1331,330,727,1152,944,1447,1268,1153,1232
"GALM",0,536,207,94,2046,508,1424,1381,805,668,542
"GALNS",0,780,1198,439,1004,1733,651,758,496,0,715
"GALNT1",1,7,1188,1313,983,1377,1020,1191,995,0,796
"GALNT10",13,814,586,489,1602,294,793,736,280,631,646
"GALNT11",0,32,217,433,368,0,380,534,22,0,114
"GALNT12",0,0,0,44,81,0,266,285,223,0,78
"GALNT13",0,766,0,0,0,0,0,7,0,0,100
"GALNT14",4,2,1,129,57,47,21,50,181,148,129
"GALNT15",5,553,0,23,10,0,5,54,0,0,1
"GALNT16",489,427,4,21,0,210,58,121,51,0,42
"GALNT17",2616,1264,66,56,16,0,0,0,0,933,0
"GALNT18",2,6,1211,1966,258,83,121,602,456,1056,1025
"GALNT2",9,773,4009,1893,1069,3821,1957,2027,3796,697,10388
