"","x"
"EPC2",1.42766438910688
"FKBP15",1.42764238662525
"NUP153",1.426627761468
"MGST3",1.4260354028003
"ZW10",1.42550805889439
"PRPF38B",1.42526552361875
"SMIM43",1.42521294547089
"PITPNC1",1.42439283393324
"RCAN2",1.42256299151253
"RASGRP1",1.42214119355139
"SULT1C2",1.42048423936123
"AMN1",1.41984661794322
"CEP57L1",1.41944689877483
"BANK1",1.41893115140689
"EIF4G3",1.4188669948622
"ITIH5",1.41851497260592
"GIMAP8",1.41746395289553
"ELF2",1.41667023232849
"CD247",1.41599522765861
"TCF12",1.415957911006
"RRAGC",1.41562700395027
"CTC1",1.41549996804445
"UFSP2",1.41549543420103
"GMEB1",1.41366311142975
"ART4",1.41322893638335
"RFTN1",1.41103793897928
"TUT4",1.41095086305312
"FUS",1.40980393521622
