"","x"
"REX1BD",0.541252037763268
"RFX5",0.540747432401854
"ERBIN",0.540579657603208
"PRDX1",0.540530935119233
"MED27",0.539360179325798
"SLC11A2",0.539146080927572
"TUBGCP6",0.538556296059099
"SLF1",0.538437721799892
"TTYH3",0.538134603042857
"AP3B1",0.537220010611505
"POLR3GL",0.536387344335852
"ACAA2",0.535649425824909
"CCDC88C",0.534948568424264
"CTSW",0.534278027142632
"SUOX",0.534098442376275
"WDR59",0.533605823508179
"DGKA",0.532517686384396
"MAML1",0.531835406989734
"RPL13A",0.531803023584491
"PTPN7",0.531441765593936
"METTL16",0.531099364277662
"INTS10",0.53099904461211
"CAPZA1",0.530993129868284
"IGF2R",0.530652797719612
"C6orf47",0.529706423697345
"RNF19A",0.52888490632889
"HSPB11",0.528560235183044
"WDR81",0.528530882674977
"TM9SF4",0.528477518723536
"FCHO2",0.528324759170175
"ACAD8",0.527962112293091
"ZNF687",0.527198177291997
"VAV1",0.526165093305045
"CLASP1",0.525864765529291
"EIF2B1",0.525452442525477
"OGA",0.525391532498258
"DDX50",0.52502934801604
"UTRN",0.524474720643017
"CNOT9",0.523945210909621
"PDHB",0.523597720633339
"DCLRE1A",0.521948035393275
"VPS26B",0.521223180979558
"GNAS",0.521025833092288
"IFNAR2",0.520485343798649
"GSE1",0.520467595961831
"IL6ST",0.52024552336814
"MEF2C",0.52010784634786
"CLEC7A",0.519301489520906
"H3C7",0.518394265509321
"H4C14",0.518309752927138
"SH3BP5",0.518020138007463
"RUNDC1",0.517378714418611
"ARAF",0.517158540682943
"SEC22C",0.517066722962807
"PCNX3",0.516389156650955
"TRANK1",0.514477592100046
"ZNF181",0.514072911200802
"TSPAN33",0.514060451718695
"HEMK1",0.513833941499434
"CREBBP",0.513459694114754
"SIRPB1",0.513332092266488
"GUCY1B1",0.513130208016582
"COX7A2L",0.512851409540182
"WRAP73",0.512444977183732
"GLB1",0.512439578729219
"MAP4K2",0.512403053447103
"GLIPR2",0.512000869226992
"LATS1",0.511182458319636
"FAM193A",0.510960217867829
"TAOK2",0.510069311656808
"H1-4",0.509535764852046
"FBXO7",0.506415447830827
"SH2B1",0.506407722217783
"SLU7",0.506269009529337
"ATG2A",0.506244911891788
"NOTCH2",0.505388146749279
"PFKFB3",0.504690944499842
"PNPLA2",0.503991206684624
"DZIP3",0.50362963750264
"TIMP3",0.503608088123783
"PWP2_LOC102724159",0.503421819736299
"ARMH3",0.502580582189202
"CCDC93",0.502272373623606
"TRAF1",0.501059148883859
"JMJD1C",0.500453369814439
"TAB2",0.500209876496097
"MAN1A1",0.500200591472103
"RSBN1L",0.499701117232291
"HEXIM1",0.499071156992399
"CALCOCO2",0.498748478117433
"SLAMF1",0.497645306374947
"MRPL1",0.497460409463282
"PNISR",0.497330244734616
"TMEM243",0.497042293509934
"PBXIP1",0.496650372679027
"ZNF587",0.496630030354544
"GORAB",0.495537702709056
"MFSD12",0.49518003359702
"CFLAR",0.49506034472065
"THRAP3",0.494993051695509
"ZNF138_ZNF723",0.493930673073609
"GLA",0.493628394416512
"Loc_Multi_POM121",0.493204666524405
"HDAC9",0.493079802448575
"ZNF841",0.493060886928305
"PSMG2",0.492555478853995
"TBX21",0.49249066052677
"VPS35L",0.4917699807404
"ZNF83",0.491666459353216
"NFX1",0.491497008424462
"ITGA9",0.491144346047433
"IL2RG",0.489889701715388
"SEC31B",0.489693009551811
"GZMB",0.48909071933168
"RASGRP2",0.48893538929116
"HLA-F",0.488865554878103
"ARMC8",0.488511965228042
"TRMT2B",0.488487426078176
"ARID5A",0.488241410961238
"IDH3G",0.487400121740439
"RAB2B",0.487228055760157
"NANS",0.48581926708356
"ETS1",0.484953777481742
"ARID3A",0.483850549124115
"ZFR",0.48373789454694
"EVL",0.482839514619387
"NSF",0.48283910109593
"MAVS",0.482301020960065
"ARHGAP30",0.482284005411397
"ETV6",0.481940239005451
"NECAP2",0.481896994297114
"ADGRE5",0.481405397709783
"TMEM106A",0.479942110669493
"LY96",0.479389909810272
"G3BP1",0.479190828552246
"ZNF783",0.479177457126703
"POMGNT1",0.478299683004935
"PGGHG",0.478290824454297
"HPS5",0.477972895210253
"FOXN3",0.47760768371826
"STK39",0.477250889836869
"ZNF492",0.476932745842026
"RAB11FIP2",0.476777338143523
"TICAM2",0.47645230646881
"CLDN15",0.476305530175
"RTF2",0.476218394581165
"DCP1B",0.475796895316636
"OXCT1",0.47537838500099
"USP25",0.47484638922338
"CCAR2",0.474738752696328
"USP34",0.474099252435932
"RNF214",0.474082822002119
"ATG3",0.473830186376716
"MDM2",0.473672621719036
"AARS1",0.4733460441146
"DTNBP1",0.47315541845493
"POLI",0.472897208572153
"PPIL3",0.472712864462571
"PSME3IP1",0.472411302479746
"OLFM1",0.471998424150588
"TMEM219",0.471639563880298
"CCDC146",0.471386453783599
"NDUFA3",0.471349748172502
"CD302",0.471039480712953
